respondent_id,age_band,children_u16,work_hours_band,wt_final,att_plan_ahead_5,att_spontaneous_5,att_budget_worry_5,att_price_tradeoffs_5,att_time_short_5,att_decision_fatigue_5,att_waste_concern_5,att_waste_difficult_5,att_digital_help_5,need_budget,need_effort,need_waste,meal_plan_days_7d,unplanned_topups_7d,waste_days_7d,over_budget_4w,planning_tool_28d,tool_satisfaction_5,shared_list_use_28d,support_budget,support_quick_meals,support_use_up,support_shared_plan,barrier_setup_time,barrier_rigid,barrier_cost,barrier_privacy,needs_block_status,barriers_block_status
SBT004_001494,2,1,1,0.6,4,2,5,4,4,3,3,2,5,1,0,0,7,0,0,1,2,4.0,0.0,1,1,0,0,1,1,1,0,1,1
SBT004_001495,4,0,0,1.04545454545455,3,3,3,2,1,1,5,1,3,0,0,0,6,0,0,0,0,,,1,1,0,0,0,1,1,0,1,1
SBT004_001496,1,0,2,1.6,1,2,4,3,5,5,5,5,2,0,1,1,2,3,4,1,97,,,1,1,1,1,1,0,0,1,1,1
SBT004_001497,4,0,0,1.04545454545455,5,3,5,5,1,1,5,2,5,1,0,0,6,97,1,0,0,,,1,0,1,1,0,1,1,0,1,1
SBT004_001498,2,0,0,1.5,4,2,2,2,2,1,5,3,3,0,0,0,6,0,0,1,0,,,0,0,1,1,0,1,0,0,1,1
SBT004_001499,3,0,0,2.0,3,3,1,1,1,2,1,3,1,0,0,0,97,1,1,0,0,,,0,1,0,0,0,1,0,0,1,1
SBT004_001500,1,1,1,0.4,3,3,3,4,2,2,4,5,5,0,0,1,4,0,0,1,97,,,1,0,1,0,0,0,0,0,1,1
SBT004_001501,1,1,2,0.4,4,1,4,3,5,5,4,3,1,0,1,0,4,2,1,1,1,5.0,1.0,0,1,1,1,0,1,1,1,1,1
SBT004_001502,1,1,2,0.4,4,4,2,97,5,4,5,4,5,99,1,1,6,2,4,0,0,,,97,97,97,97,1,0,1,0,97,1
SBT004_001503,2,1,1,0.6,3,2,5,5,5,5,4,4,3,1,1,1,4,1,2,1,0,,,1,1,1,1,1,1,1,0,1,1
SBT004_001504,2,1,2,0.6,4,5,3,4,5,3,1,4,4,0,0,0,5,0,2,97,97,,,0,0,1,1,0,0,1,0,1,1
SBT004_001505,3,0,2,2.0,4,2,3,3,4,4,4,4,5,0,1,1,3,0,0,1,1,4.0,1.0,1,1,1,1,0,1,0,1,1,1
SBT004_001506,1,1,1,0.4,4,2,4,5,3,3,5,2,1,1,0,0,5,1,0,0,0,,,1,1,1,0,0,0,1,0,1,1
SBT004_001507,2,1,1,0.6,4,3,5,5,1,2,5,1,4,1,0,0,7,0,1,0,2,5.0,1.0,1,1,1,0,1,1,1,1,1,1
SBT004_001508,4,0,0,1.04545454545455,4,3,2,1,5,4,5,5,97,0,1,1,4,3,1,0,1,4.0,0.0,0,1,1,0,1,0,0,0,1,1
SBT004_001509,2,1,0,0.6,3,3,3,4,4,4,3,4,4,0,1,0,4,1,0,1,1,5.0,1.0,1,0,0,0,0,0,1,0,1,1
SBT004_001510,4,0,2,1.04545454545455,4,1,2,2,1,3,3,2,5,0,0,0,6,0,2,0,0,,,0,0,1,0,0,1,0,0,1,1
SBT004_001511,3,0,2,2.0,4,3,3,3,4,4,4,2,5,0,1,0,98,97,98,0,0,,,0,0,0,1,1,0,0,0,1,1
SBT004_001512,3,0,2,2.0,1,4,4,3,5,5,3,5,5,0,1,0,3,3,2,1,1,2.0,0.0,1,1,0,1,1,0,1,0,1,1
SBT004_001513,4,0,1,1.04545454545455,5,3,1,3,3,1,4,2,3,0,0,0,5,2,1,0,3,97.0,0.0,1,1,1,0,0,0,0,1,1,1
SBT004_001514,4,0,0,1.04545454545455,2,5,3,3,4,3,4,3,5,0,0,0,2,1,1,1,0,,,1,1,1,0,1,1,1,0,1,1
SBT004_001515,1,1,1,0.4,1,5,2,1,5,3,4,4,2,0,0,1,4,2,0,1,0,,,0,1,1,0,0,0,1,0,1,1
SBT004_001516,2,0,2,1.5,2,4,3,2,4,3,3,4,3,0,0,0,3,1,0,0,1,5.0,0.0,1,0,1,0,0,0,0,1,1,1
SBT004_001517,1,1,0,0.4,3,1,4,5,3,5,2,5,5,1,0,0,4,6,2,98,1,4.0,1.0,1,0,0,0,0,1,1,0,1,1
SBT004_001518,2,1,0,0.6,1,4,4,3,3,3,97,4,1,0,0,99,5,3,1,0,0,,,0,0,1,1,0,1,1,1,1,1
SBT004_001519,2,1,2,0.6,1,4,3,4,5,5,3,5,1,0,1,0,4,5,3,1,0,,,0,1,0,0,1,1,1,0,1,1
SBT004_001520,3,0,1,2.0,2,3,2,3,3,2,5,2,5,0,0,0,6,0,0,97,0,,,0,1,1,1,0,0,1,1,1,1
SBT004_001521,1,0,2,1.6,1,3,5,5,5,5,4,2,1,1,1,0,3,1,1,1,0,,,1,1,0,1,0,1,1,1,1,1
SBT004_001522,1,1,2,0.4,1,5,4,2,4,3,4,4,4,0,0,1,1,3,1,0,1,5.0,0.0,97,97,97,97,1,0,1,1,97,1
SBT004_001523,3,0,2,2.0,2,4,4,3,5,3,5,2,5,0,0,0,6,3,0,1,0,,,0,1,0,1,97,97,97,97,1,97
SBT004_001524,3,0,0,2.0,1,3,4,4,4,4,4,5,5,1,1,1,5,3,3,1,3,5.0,0.0,1,1,1,0,0,1,1,0,1,1
SBT004_001525,4,0,1,1.04545454545455,4,3,3,2,1,1,5,4,2,0,0,1,7,97,1,0,2,5.0,1.0,0,0,0,0,0,0,1,1,1,1
SBT004_001526,4,0,0,1.04545454545455,3,3,3,4,2,3,5,3,2,0,0,0,5,0,0,0,2,4.0,0.0,0,1,1,0,0,0,1,1,1,1
SBT004_001527,4,1,0,0.5,3,4,97,1,3,2,4,4,3,99,0,1,4,1,1,0,0,,,0,0,1,1,0,0,1,0,1,1
SBT004_001528,3,1,2,0.666666666666667,2,3,4,3,5,5,4,5,5,0,1,1,97,5,4,0,2,4.0,1.0,97,97,97,97,0,0,0,0,97,1
SBT004_001529,3,0,1,2.0,2,4,2,4,3,1,3,4,5,0,0,0,4,1,0,0,1,5.0,1.0,0,1,0,0,1,0,1,0,1,1
SBT004_001530,2,0,1,1.5,1,4,2,2,4,5,2,4,2,0,1,0,3,6,2,0,0,,,1,1,1,0,0,0,0,1,1,1
SBT004_001531,4,0,0,1.04545454545455,1,4,3,2,1,2,4,5,2,0,0,1,7,0,1,1,0,,,0,1,1,0,0,1,1,1,1,1
SBT004_001532,2,1,2,0.6,1,4,5,5,5,5,4,5,1,1,1,1,2,3,6,1,0,,,1,1,1,0,1,1,0,1,1,1
SBT004_001533,3,1,1,0.666666666666667,3,3,5,5,4,4,4,2,5,1,1,0,5,0,0,1,0,,,1,1,1,1,0,1,1,1,1,1
SBT004_001534,1,1,0,0.4,3,2,4,5,5,5,4,4,2,1,1,1,5,2,1,1,2,3.0,0.0,1,1,1,1,1,1,0,0,1,1
SBT004_001535,1,1,2,0.4,5,3,1,2,3,3,3,2,1,0,0,0,6,1,0,0,2,5.0,0.0,0,1,0,0,0,0,1,0,1,1
SBT004_001536,3,1,2,0.666666666666667,5,2,2,1,4,4,5,4,5,0,1,1,5,0,4,1,2,2.0,0.0,0,1,1,0,1,0,1,1,1,1
SBT004_001537,2,0,0,1.5,1,5,3,2,2,3,3,3,4,0,0,0,0,1,3,0,0,,,0,1,0,1,0,1,1,0,1,1
SBT004_001538,2,1,2,0.6,2,5,97,5,4,5,4,4,5,99,1,1,1,3,3,0,1,5.0,1.0,0,0,0,1,1,1,0,1,1,1
SBT004_001539,4,0,0,1.04545454545455,2,1,1,1,2,1,3,97,5,0,0,99,7,1,0,0,0,,,0,0,0,0,1,0,0,1,1,1
SBT004_001540,3,0,2,2.0,3,1,3,2,5,5,1,3,5,0,1,0,97,0,1,0,2,4.0,0.0,0,1,0,0,1,0,0,1,1,1
SBT004_001541,2,1,1,0.6,3,4,1,1,98,1,97,3,5,0,99,99,4,0,1,0,0,,,0,0,0,1,0,0,0,0,1,1
SBT004_001542,1,1,2,0.4,1,5,98,4,2,3,2,5,1,99,0,0,98,3,2,97,0,,,0,0,0,0,0,1,1,1,1,1
SBT004_001543,2,1,2,0.6,4,1,5,5,3,2,4,1,4,1,0,0,5,0,0,97,0,,,1,1,0,0,0,0,0,0,1,1
SBT004_001544,2,1,2,0.6,3,2,1,1,4,2,4,4,2,0,0,1,4,2,0,0,0,,,0,0,1,0,0,0,0,1,1,1
SBT004_001545,2,0,2,1.5,3,3,1,2,2,2,2,3,2,0,0,0,2,1,1,0,0,,,1,0,0,1,1,1,0,0,1,1
SBT004_001546,2,1,0,0.6,1,4,5,3,5,5,5,5,5,0,1,1,2,1,4,1,0,,,0,1,1,1,0,1,1,0,1,1
SBT004_001547,3,1,0,0.666666666666667,5,2,3,5,5,5,2,98,3,0,1,99,7,2,2,0,1,4.0,1.0,0,1,0,1,1,0,1,0,1,1
SBT004_001548,2,1,0,0.6,3,3,5,3,3,4,4,3,4,0,0,0,5,2,0,0,0,,,1,1,0,1,1,1,1,1,1,1
SBT004_001549,4,0,2,1.04545454545455,3,3,4,5,3,2,3,5,1,1,0,0,5,2,1,1,0,,,98,98,98,98,0,0,0,1,98,1
SBT004_001550,1,0,2,1.6,2,4,5,4,3,3,5,3,2,1,0,0,6,0,0,1,0,,,1,1,0,1,1,1,1,1,1,1
SBT004_001551,2,1,2,0.6,3,3,5,5,5,5,2,5,5,1,1,0,6,4,4,1,0,,,1,1,1,1,0,1,1,1,1,1
SBT004_001552,4,0,0,1.04545454545455,5,1,3,4,2,5,97,5,1,0,0,99,6,1,1,1,0,,,0,1,1,0,1,1,1,1,1,1
SBT004_001553,1,1,0,0.4,97,3,5,97,2,4,3,4,97,99,0,0,4,0,1,1,0,,,1,1,1,1,0,0,0,1,1,1
SBT004_001554,3,0,2,2.0,1,5,4,2,5,5,4,5,5,0,1,1,2,2,2,1,2,4.0,0.0,1,1,1,1,1,1,1,0,1,1
SBT004_001555,4,0,0,1.04545454545455,1,3,5,5,5,5,4,5,1,1,1,1,5,2,5,1,2,5.0,0.0,1,1,1,0,1,1,1,0,1,1
SBT004_001556,2,1,2,0.6,2,3,1,2,4,2,4,3,1,0,0,0,5,1,98,1,3,5.0,1.0,1,1,1,1,0,0,1,0,1,1
SBT004_001557,2,1,2,0.6,4,2,2,2,4,5,5,5,5,0,1,1,5,4,1,0,0,,,0,1,1,1,1,0,0,0,1,1
SBT004_001558,2,0,0,1.5,2,4,3,3,3,4,4,4,5,0,0,1,3,3,2,1,0,,,1,0,0,0,0,0,1,0,1,1
SBT004_001559,2,1,2,0.6,3,5,4,2,2,2,2,4,2,0,0,0,5,97,1,1,0,,,1,1,0,1,1,0,0,0,1,1
SBT004_001560,2,1,0,0.6,2,5,5,5,3,4,2,5,2,1,0,0,2,1,2,1,0,,,0,1,1,0,0,1,0,1,1,1
SBT004_001561,2,1,2,0.6,2,4,3,4,5,5,2,5,4,0,1,0,1,3,6,1,2,5.0,0.0,0,1,1,1,1,0,1,0,1,1
SBT004_001562,2,1,1,0.6,4,2,3,1,3,3,5,2,1,0,0,0,5,0,1,1,0,,,0,1,1,0,0,0,1,1,1,1
SBT004_001563,1,1,2,0.4,4,1,2,4,5,4,4,2,1,0,1,0,6,0,0,0,0,,,1,1,1,0,0,0,1,1,1,1
SBT004_001564,4,0,1,1.04545454545455,3,3,4,3,3,2,4,3,4,0,0,0,6,0,2,0,0,,,0,0,1,1,0,0,1,1,1,1
SBT004_001565,2,1,2,0.6,3,5,3,3,5,4,5,5,1,0,1,1,2,2,3,97,0,,,1,0,1,0,1,1,0,1,1,1
SBT004_001566,3,1,2,0.666666666666667,3,2,3,2,4,3,2,5,4,0,0,0,97,2,2,1,2,5.0,0.0,1,1,0,1,0,0,1,0,1,1
SBT004_001567,3,1,1,0.666666666666667,1,5,4,97,97,5,5,5,3,99,99,1,0,7,6,0,1,2.0,1.0,1,1,1,1,97,97,97,97,1,97
SBT004_001568,3,0,1,2.0,1,3,5,5,4,4,4,5,2,1,1,1,5,3,2,1,0,,,1,1,1,0,1,1,1,0,1,1
SBT004_001569,3,1,1,0.666666666666667,3,4,3,4,5,5,5,5,4,0,1,1,5,4,5,1,2,4.0,1.0,0,1,1,1,97,97,97,97,1,97
SBT004_001570,4,0,0,1.04545454545455,2,98,1,1,2,2,2,3,5,0,0,0,6,3,1,0,2,5.0,0.0,0,0,0,0,0,1,0,1,1,1
SBT004_001571,1,0,0,1.6,1,4,3,4,1,2,3,4,4,0,0,0,6,0,1,0,1,5.0,1.0,1,0,1,0,0,1,0,1,1,1
SBT004_001572,2,1,1,0.6,4,1,1,98,3,3,5,1,1,99,0,0,7,0,0,0,0,,,0,0,0,0,1,0,0,1,1,1
SBT004_001573,4,0,0,1.04545454545455,98,2,2,1,3,3,3,4,5,0,0,0,97,0,2,0,2,5.0,1.0,0,0,0,0,1,1,0,1,1,1
SBT004_001574,2,0,2,1.5,4,1,5,4,4,5,4,5,1,1,1,1,7,0,2,1,0,,,0,1,0,1,1,0,1,1,1,1
SBT004_001575,3,1,2,0.666666666666667,4,2,4,5,5,3,5,3,3,1,0,0,3,2,3,1,0,,,1,1,1,0,0,0,1,1,1,1
SBT004_001576,3,0,1,2.0,3,5,3,4,1,2,5,3,1,0,0,0,4,0,1,0,0,,,1,0,1,1,0,1,1,0,1,1
SBT004_001577,1,0,2,1.6,5,2,3,3,2,1,3,4,1,0,0,0,5,0,0,1,0,,,1,1,1,1,98,98,98,98,1,98
SBT004_001578,2,1,2,0.6,1,4,4,2,4,5,3,3,2,0,1,0,2,4,98,0,0,,,1,0,1,0,1,1,1,1,1,1
SBT004_001579,1,0,2,1.6,2,4,5,4,3,3,5,3,1,1,0,0,5,0,0,1,0,,,1,1,1,0,0,0,0,1,1,1
SBT004_001580,1,1,2,0.4,1,5,3,3,5,5,2,5,5,0,1,0,0,4,7,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1
SBT004_001581,1,0,2,1.6,1,4,5,3,3,2,5,2,2,0,0,0,2,0,0,0,0,,,1,1,1,0,98,98,98,98,1,98
SBT004_001582,1,1,2,0.4,5,1,4,3,5,5,2,3,5,0,1,0,7,2,2,97,2,4.0,1.0,1,1,1,0,0,0,1,1,1,1
SBT004_001583,3,1,0,0.666666666666667,1,5,3,5,5,5,5,3,2,0,1,0,2,3,4,1,1,97.0,1.0,1,1,1,1,1,0,1,0,1,1
SBT004_001584,3,1,0,0.666666666666667,97,3,4,4,5,4,5,5,5,1,1,1,6,3,2,1,0,,,1,0,1,0,1,0,0,0,1,1
SBT004_001585,4,0,0,1.04545454545455,2,4,5,3,2,2,4,4,1,0,0,1,4,3,0,1,98,,,1,0,1,0,0,0,0,1,1,1
SBT004_001586,4,0,2,1.04545454545455,5,1,3,3,2,98,4,1,5,0,99,0,7,0,0,0,1,5.0,1.0,1,0,1,1,97,97,97,97,1,97
SBT004_001587,2,1,2,0.6,1,5,5,5,5,5,3,5,5,1,1,0,2,5,2,1,1,4.0,0.0,97,97,97,97,1,0,1,1,97,1
SBT004_001588,2,0,2,1.5,2,5,2,1,4,4,5,4,5,0,1,1,3,1,1,0,1,5.0,0.0,0,1,0,0,1,0,0,1,1,1
SBT004_001589,3,1,2,0.666666666666667,4,3,2,3,3,4,4,4,5,0,0,1,4,1,2,0,2,5.0,1.0,1,1,0,0,0,0,1,0,1,1
SBT004_001590,2,0,1,1.5,4,1,4,4,3,2,5,2,5,1,0,0,6,2,0,1,0,,,1,0,1,1,0,0,1,0,1,1
SBT004_001591,2,1,2,0.6,5,2,3,3,3,3,5,5,2,0,0,1,6,1,1,97,0,,,1,1,1,1,1,0,1,1,1,1
SBT004_001592,4,0,0,1.04545454545455,5,1,3,1,1,1,2,1,1,0,0,0,6,1,0,0,0,,,0,0,0,0,0,0,0,1,1,1
SBT004_001593,1,0,2,1.6,5,2,1,3,4,3,5,4,4,0,0,1,7,0,0,97,0,,,0,1,0,0,1,0,0,0,1,1
SBT004_001594,1,1,0,0.4,5,2,98,3,4,4,3,4,4,99,1,0,7,1,0,1,2,5.0,1.0,0,1,1,0,1,1,0,0,1,1
SBT004_001595,2,0,2,1.5,2,2,4,3,3,1,5,2,2,0,0,0,4,1,1,0,0,,,1,1,0,0,1,1,0,1,1,1
SBT004_001596,1,1,0,0.4,1,5,1,1,5,5,4,5,1,0,1,1,5,5,0,0,2,3.0,0.0,97,97,97,97,0,0,1,1,97,1
SBT004_001597,1,1,1,0.4,2,5,4,4,3,5,5,5,2,1,0,1,3,2,0,0,0,,,1,1,0,1,1,0,1,0,1,1
SBT004_001598,2,0,2,1.5,3,4,5,3,4,3,3,5,5,0,0,0,5,98,3,0,2,5.0,0.0,1,1,0,1,1,0,0,0,1,1
SBT004_001599,4,0,0,1.04545454545455,4,1,1,5,1,2,3,4,4,0,0,0,5,1,0,0,2,5.0,1.0,0,0,0,0,1,1,0,0,1,1
SBT004_001600,2,1,1,0.6,2,4,1,2,3,5,2,3,1,0,0,0,2,3,2,0,0,,,0,1,1,0,1,1,0,0,1,1
SBT004_001601,3,0,2,2.0,2,4,1,1,5,4,5,5,2,0,1,1,1,1,5,0,0,,,0,1,1,0,0,1,0,0,1,1
SBT004_001602,3,0,1,2.0,3,2,1,1,3,4,3,4,1,0,0,0,7,2,2,0,98,,,0,1,1,0,0,0,0,0,1,1
SBT004_001603,2,0,2,1.5,3,5,5,4,4,2,3,4,3,1,0,0,4,1,0,1,0,,,1,0,0,0,0,0,1,1,1,1
SBT004_001604,3,0,2,2.0,3,2,3,5,2,2,2,2,1,0,0,0,97,0,0,0,0,,,1,1,0,0,0,1,1,1,1,1
SBT004_001605,2,1,2,0.6,97,3,4,3,5,4,2,3,2,0,1,0,3,6,0,1,1,5.0,0.0,0,1,0,0,1,0,0,1,1,1
SBT004_001606,4,1,1,0.5,2,3,2,1,4,3,3,5,5,0,0,0,5,0,1,0,0,,,0,1,0,0,0,0,0,0,1,1
SBT004_001607,2,1,2,0.6,3,97,3,3,3,2,4,2,4,0,0,0,5,3,97,0,0,,,0,0,0,1,0,1,0,0,1,1
SBT004_001608,2,1,2,0.6,5,2,5,5,5,5,98,4,2,1,1,99,6,3,2,0,97,,,1,1,1,1,1,1,1,0,1,1
SBT004_001609,4,0,0,1.04545454545455,5,1,3,3,3,97,4,3,5,0,99,0,6,2,0,0,0,,,1,1,0,1,0,0,0,0,1,1
SBT004_001610,2,0,2,1.5,1,5,4,5,4,3,3,4,4,1,0,0,6,2,3,1,0,,,1,0,0,0,97,97,97,97,1,97
SBT004_001611,2,1,2,0.6,2,5,5,5,5,5,5,5,97,1,1,1,4,4,5,0,0,,,1,1,1,1,1,0,0,1,1,1
SBT004_001612,3,0,0,2.0,2,5,2,2,3,3,3,5,1,0,0,0,3,3,2,1,0,,,1,0,1,1,97,97,97,97,1,97
SBT004_001613,4,0,2,1.04545454545455,3,4,4,4,2,3,5,3,5,1,0,0,4,1,1,1,0,,,1,1,1,0,1,1,0,1,1,1
SBT004_001614,2,0,2,1.5,1,5,3,3,3,2,4,2,5,0,0,0,2,0,0,1,0,,,1,0,0,0,0,1,1,1,1,1
SBT004_001615,1,0,2,1.6,4,1,3,4,4,4,4,3,4,0,1,0,7,1,0,0,2,4.0,1.0,1,1,1,0,1,1,1,0,1,1
SBT004_001616,4,0,0,1.04545454545455,2,4,1,1,1,2,4,1,2,0,0,0,5,1,0,0,1,5.0,1.0,1,0,0,1,0,0,0,0,1,1
SBT004_001617,2,0,2,1.5,2,4,2,3,97,3,5,2,1,0,99,0,4,1,0,0,0,,,1,1,1,0,1,1,0,1,1,1
SBT004_001618,2,1,1,0.6,97,1,2,3,97,5,1,5,5,0,99,0,7,2,2,1,1,5.0,1.0,97,97,97,97,1,1,0,1,97,1
SBT004_001619,2,0,1,1.5,4,1,4,5,5,5,3,3,3,1,1,0,5,1,0,1,2,4.0,1.0,1,1,1,1,0,0,0,0,1,1
SBT004_001620,1,1,1,0.4,3,2,2,3,3,3,2,4,5,0,0,0,5,2,2,0,0,,,0,0,0,0,0,1,0,0,1,1
SBT004_001621,4,0,1,1.04545454545455,3,97,3,4,5,5,5,5,3,0,1,1,3,2,2,0,0,,,1,1,1,0,1,0,1,0,1,1
SBT004_001622,3,0,0,2.0,4,1,2,3,2,1,3,2,5,0,0,0,5,0,1,97,2,5.0,1.0,1,0,0,0,1,1,0,1,1,1
SBT004_001623,3,1,2,0.666666666666667,5,1,5,5,5,3,5,4,1,1,0,1,97,0,0,0,0,,,1,1,1,1,1,0,1,0,1,1
SBT004_001624,4,0,0,1.04545454545455,4,2,2,2,3,3,1,2,1,0,0,0,6,0,0,0,3,5.0,1.0,0,0,0,0,98,98,98,98,1,98
SBT004_001625,2,1,2,0.6,1,4,3,3,97,3,2,5,5,0,99,0,3,2,0,0,3,5.0,1.0,1,0,1,0,1,1,0,1,1,1
SBT004_001626,4,0,0,1.04545454545455,3,3,4,4,2,3,4,3,1,1,0,0,5,0,1,0,0,,,1,1,1,1,1,1,1,0,1,1
SBT004_001627,4,0,0,1.04545454545455,2,2,2,2,2,3,4,98,1,0,0,99,6,0,0,1,1,5.0,0.0,0,0,0,0,1,0,1,1,1,1
SBT004_001628,4,0,0,1.04545454545455,3,4,4,4,3,4,5,5,5,1,0,1,5,2,0,1,2,5.0,1.0,1,1,1,0,0,1,0,0,1,1
SBT004_001629,3,1,2,0.666666666666667,2,3,2,3,4,4,5,2,3,0,1,0,5,4,2,0,2,4.0,1.0,0,1,1,0,0,0,0,0,1,1
SBT004_001630,1,1,1,0.4,2,3,3,3,4,4,3,4,5,0,1,0,4,1,1,0,3,5.0,1.0,1,0,0,0,1,0,1,1,1,1
SBT004_001631,3,0,2,2.0,3,3,3,3,3,3,97,1,5,0,0,99,97,98,0,98,1,5.0,1.0,1,0,0,0,0,0,0,0,1,1
SBT004_001632,2,1,2,0.6,4,3,2,2,4,2,5,3,2,0,0,0,6,1,1,1,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_001633,4,0,0,1.04545454545455,3,4,5,5,2,2,4,3,2,1,0,0,4,2,0,0,0,,,0,0,0,0,1,0,1,1,1,1
SBT004_001634,2,0,2,1.5,5,3,4,4,3,2,2,3,5,1,0,0,4,2,0,1,97,,,1,0,0,0,0,1,1,1,1,1
SBT004_001635,2,1,2,0.6,3,4,1,1,4,3,1,4,3,0,0,0,2,5,0,0,0,,,0,1,0,1,0,0,0,1,1,1
SBT004_001636,2,1,0,0.6,3,3,3,3,5,5,3,5,5,0,1,0,5,1,1,0,0,,,1,1,1,1,1,1,1,0,1,1
SBT004_001637,3,0,0,2.0,4,3,4,3,3,4,5,2,4,0,0,0,5,2,0,0,0,,,1,1,0,1,1,1,1,0,1,1
SBT004_001638,2,1,0,0.6,4,3,3,3,2,2,3,3,4,0,0,0,4,1,1,0,0,,,1,1,1,1,1,1,0,0,1,1
SBT004_001639,2,0,1,1.5,3,3,5,5,4,5,3,4,5,1,1,0,4,2,4,1,0,,,0,1,0,0,0,1,1,0,1,1
SBT004_001640,3,1,2,0.666666666666667,3,3,5,5,1,2,4,3,1,1,0,0,6,4,98,0,0,,,1,0,1,0,1,1,1,1,1,1
SBT004_001641,2,1,2,0.6,3,3,3,4,5,5,4,3,5,0,1,0,3,2,2,1,0,,,1,1,0,1,1,1,0,0,1,1
SBT004_001642,1,1,2,0.4,1,4,4,5,1,1,3,2,1,1,0,0,4,1,1,1,0,,,0,0,1,1,1,1,1,1,1,1
SBT004_001643,4,0,0,1.04545454545455,1,5,1,1,2,1,2,2,5,0,0,0,3,1,0,0,0,,,1,0,0,0,0,0,0,0,1,1
SBT004_001644,1,1,2,0.4,1,4,5,2,2,2,3,2,1,0,0,0,1,1,0,1,0,,,1,1,0,1,1,1,1,0,1,1
SBT004_001645,3,0,2,2.0,4,2,4,5,1,1,5,2,5,1,0,0,5,1,0,1,0,,,1,1,0,1,1,0,1,1,1,1
SBT004_001646,2,1,2,0.6,1,3,5,4,5,5,5,5,1,1,1,1,0,4,4,1,0,,,1,1,1,1,1,1,1,0,1,1
SBT004_001647,3,0,2,2.0,2,4,3,4,1,2,4,2,3,0,0,0,5,0,0,0,0,,,1,1,1,1,1,1,0,1,1,1
SBT004_001648,1,0,2,1.6,2,3,4,5,3,2,5,4,3,1,0,1,5,1,2,1,0,,,1,0,1,0,0,0,0,1,1,1
SBT004_001649,1,1,0,0.4,5,1,2,2,3,2,5,3,97,0,0,0,5,0,0,1,3,5.0,1.0,0,1,1,1,0,0,0,1,1,1
SBT004_001650,2,1,0,0.6,2,5,4,3,5,3,97,5,5,0,0,99,2,2,98,0,0,,,1,1,1,0,0,1,1,0,1,1
SBT004_001651,2,1,0,0.6,5,1,1,3,5,4,4,5,4,0,1,1,6,0,1,0,2,5.0,0.0,0,1,0,1,1,0,1,1,1,1
SBT004_001652,2,0,2,1.5,1,5,3,3,5,5,3,4,2,0,1,0,3,4,5,0,0,,,1,1,1,1,0,1,0,0,1,1
SBT004_001653,1,1,1,0.4,4,1,5,5,4,3,4,3,4,1,0,0,6,1,2,1,97,,,1,0,0,1,0,0,1,0,1,1
SBT004_001654,1,1,2,0.4,4,2,5,5,5,5,4,5,4,1,1,1,4,4,4,1,0,,,1,1,1,1,98,98,98,98,1,98
SBT004_001655,1,0,2,1.6,1,3,2,2,3,2,5,1,4,0,0,0,2,1,1,1,2,5.0,0.0,1,1,1,0,0,0,0,1,1,1
SBT004_001656,2,0,2,1.5,4,2,3,4,4,3,4,1,4,0,0,0,4,1,97,1,97,,,0,1,1,0,98,98,98,98,1,98
SBT004_001657,2,1,0,0.6,2,3,4,3,5,5,2,2,1,0,1,0,3,4,1,1,0,,,1,1,0,0,0,0,0,0,1,1
SBT004_001658,4,0,0,1.04545454545455,3,2,2,3,97,1,5,4,2,0,99,1,6,0,0,97,0,,,1,0,1,0,0,0,0,1,1,1
SBT004_001659,4,0,0,1.04545454545455,3,3,1,2,1,1,5,3,1,0,0,0,6,1,0,1,0,,,0,1,0,0,0,1,0,0,1,1
SBT004_001660,4,0,2,1.04545454545455,3,3,3,2,5,5,97,4,1,0,1,99,3,3,1,1,0,,,1,1,0,0,0,0,0,0,1,1
SBT004_001661,1,0,2,1.6,1,3,5,5,4,1,4,5,1,1,0,1,4,3,0,1,0,,,0,1,0,0,97,97,97,97,1,97
SBT004_001662,1,0,2,1.6,3,3,5,5,97,5,5,5,5,1,99,1,4,3,2,1,0,,,1,1,1,0,1,1,1,1,1,1
SBT004_001663,1,1,2,0.4,2,4,4,1,5,5,5,5,5,0,1,1,4,4,4,1,0,,,1,1,1,1,1,1,0,0,1,1
SBT004_001664,4,0,0,1.04545454545455,1,3,4,4,1,4,4,4,2,1,0,1,5,4,97,1,1,4.0,0.0,0,1,0,0,1,0,1,0,1,1
SBT004_001665,2,1,1,0.6,1,5,3,4,2,3,97,2,1,0,0,99,1,3,0,1,0,,,0,1,1,1,98,98,98,98,1,98
SBT004_001666,2,0,1,1.5,2,5,4,4,3,2,1,3,5,1,0,0,1,1,1,1,1,5.0,1.0,1,0,0,0,0,0,1,0,1,1
SBT004_001667,1,1,2,0.4,4,2,5,5,2,3,4,1,1,1,0,0,5,97,1,1,2,5.0,1.0,97,97,97,97,0,0,0,0,97,1
SBT004_001668,2,1,2,0.6,2,3,4,5,3,4,3,2,4,1,0,0,3,2,0,1,2,4.0,97.0,1,1,1,1,0,1,1,0,1,1
SBT004_001669,2,1,0,0.6,3,3,3,4,4,1,4,3,2,0,0,0,6,0,0,0,0,,,1,0,1,0,0,1,0,1,1,1
SBT004_001670,1,1,0,0.4,2,4,4,3,5,4,4,5,5,0,1,1,6,4,2,1,0,,,1,1,1,1,1,0,1,0,1,1
