respondent_id,age_band,children_under18,work_pattern,online_grocery_pre,digital_confidence_pre,budget_pressure_pre,mealplan_days_pre,assignment,weight_base,followup_status,followup_attempts,receipt_log,receipt_count,recall_post,awareness_pre,awareness_post,consideration_pre,consideration_post,usage_pre,usage_post,meal_stress_pre,meal_stress_post,campaign_clear_post,campaign_relevant_post,campaign_trust_post,campaign_channel_post,info_search_post,usage_days_post,satisfaction_post,planning_confidence_post
SBT005_1672,2,0,1,1,3,2,2,0,0.6801943153,1,3,0,0,1,1,1,5,5,1,1,2,2,5,5,3,2,1,3,4,3
SBT005_1673,2,1,2,0,1,3,1,1,1.2188097233,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_1674,4,1,2,0,2,4,1,1,1.9875626711,0,4,0,0,,0,,3,,0,,2,,,,,,,,,
SBT005_1675,1,1,2,1,98,3,2,0,0.6557362064,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_1676,2,1,2,1,5,3,5,1,0.6801943153,0,4,1,1,,0,,3,,0,,3,,,,,,,,,
SBT005_1677,2,0,1,1,97,1,5,1,0.6801943153,1,1,1,3,1,0,0,4,5,0,0,2,1,5,5,4,1,0,,,5
SBT005_1678,2,0,1,1,3,1,5,0,0.6801943153,1,3,0,0,0,1,1,2,3,0,1,1,1,,,,,1,3,5,5
SBT005_1679,2,1,1,0,1,3,0,0,1.2188097233,0,4,0,0,,0,,99,,0,,4,,,,,,,,,
SBT005_1680,2,1,1,1,2,2,0,0,0.6801943153,1,1,0,0,0,0,0,1,1,0,0,4,2,,,,,0,,,3
SBT005_1681,1,1,3,0,1,5,0,0,1.1657532558,1,2,0,0,0,0,0,3,3,0,0,5,5,,,,,0,,,1
SBT005_1682,3,0,3,0,1,4,3,1,1.6623641428,1,2,0,0,0,0,0,1,2,0,0,2,4,,,,,0,,,97
SBT005_1683,3,0,1,0,3,2,2,0,1.6623641428,0,4,0,0,,1,,4,,0,,1,,,,,,,,,
SBT005_1684,1,0,1,1,4,3,3,0,0.6557362064,1,2,1,3,1,0,1,2,3,0,0,2,2,4,5,4,1,0,,,4
SBT005_1685,2,0,1,0,2,2,1,0,1.2188097233,1,1,0,0,0,0,0,1,1,0,0,2,5,,,,,0,,,3
SBT005_1686,4,0,1,0,3,2,2,0,1.9875626711,0,4,0,0,,0,,2,,0,,2,,,,,,,,,
SBT005_1687,1,0,2,1,5,2,0,1,0.6557362064,1,4,1,2,0,0,1,4,3,0,0,2,3,,,,,0,,,97
SBT005_1688,2,1,1,1,3,4,0,1,0.6801943153,1,1,1,1,1,0,0,2,2,0,0,5,5,3,3,2,1,0,,,1
SBT005_1689,2,0,1,1,5,2,4,1,0.6801943153,1,2,1,2,1,0,1,4,5,0,0,3,2,4,5,5,1,0,,,5
SBT005_1690,2,0,1,0,2,2,1,0,1.2188097233,0,4,0,0,,0,,1,,0,,2,,,,,,,,,
SBT005_1691,2,1,3,0,2,2,5,1,1.2188097233,1,4,1,3,97,1,1,3,3,0,0,2,1,,,,,0,,,4
SBT005_1692,2,0,1,1,5,2,7,1,0.6801943153,1,1,1,4,1,1,1,5,5,0,0,3,2,5,5,5,2,1,,,5
SBT005_1693,1,1,3,1,3,4,3,0,0.6557362064,1,2,0,0,0,0,0,2,3,0,0,3,3,,,,,0,,,1
SBT005_1694,3,0,1,1,4,2,4,0,0.9404938575,1,4,0,0,0,1,1,3,3,0,0,2,2,,,,,1,,,4
SBT005_1695,2,1,2,0,3,3,2,1,1.2188097233,1,1,1,2,0,1,1,99,3,0,0,3,5,,,,,97,,,5
SBT005_1696,2,1,3,0,3,1,1,1,1.2188097233,1,1,0,0,0,0,0,3,2,0,0,1,2,,,,,98,,,3
SBT005_1697,4,0,3,1,3,2,2,1,1.0474992456,1,2,1,1,0,1,1,4,5,0,0,3,2,,,,,0,,,5
SBT005_1698,2,1,1,1,5,3,4,0,0.6801943153,1,2,1,3,0,0,1,2,3,0,97,3,3,,,,,0,,,3
SBT005_1699,1,0,1,1,3,2,3,1,0.6557362064,1,2,1,3,97,1,1,3,4,0,0,2,2,,,,,1,,,3
SBT005_1700,4,0,3,1,1,5,1,0,1.0474992456,1,1,0,0,0,0,0,3,4,0,0,5,4,,,,,0,,,2
SBT005_1701,2,1,1,0,5,4,2,0,1.2188097233,0,4,1,2,,0,,4,,0,,3,,,,,,,,,
SBT005_1702,1,1,1,1,5,4,5,0,0.6557362064,1,1,1,2,1,1,1,3,2,0,0,3,3,5,4,4,3,1,,,4
SBT005_1703,2,0,1,0,4,4,0,1,1.2188097233,1,1,1,1,0,0,0,3,3,0,0,3,99,,,,,1,,,3
SBT005_1704,2,1,1,1,3,97,5,0,0.6801943153,1,3,0,0,0,0,0,3,3,0,0,2,3,,,,,0,,,3
SBT005_1705,2,1,1,0,1,5,2,0,1.2188097233,0,4,0,0,,1,,1,,0,,5,,,,,,,,,
SBT005_1706,1,0,1,0,1,3,1,1,1.1657532558,1,1,1,1,0,0,0,1,1,97,0,4,4,,,,,0,,,3
SBT005_1707,3,1,1,1,3,5,2,1,0.9404938575,1,4,1,3,0,0,0,3,2,0,0,4,3,,,,,0,,,3
SBT005_1708,1,0,1,1,2,3,4,1,0.6557362064,1,1,0,0,0,0,0,1,1,0,0,4,4,,,,,0,,,3
SBT005_1709,2,1,2,1,3,4,3,0,0.6801943153,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_1710,2,1,1,1,97,3,4,1,0.6801943153,1,1,1,2,1,1,1,4,5,0,0,3,3,97,5,5,1,1,,,4
SBT005_1711,1,1,1,1,2,5,2,1,0.6557362064,0,4,1,3,,0,,2,,0,,5,,,,,,,,,
SBT005_1712,4,0,3,0,4,3,4,1,1.9875626711,1,1,1,3,0,1,0,3,3,0,0,3,1,,,,,0,,,5
SBT005_1713,2,1,1,0,1,2,5,1,1.2188097233,1,2,1,1,0,0,0,2,1,99,0,3,3,,,,,0,,,4
SBT005_1714,2,1,2,0,4,4,2,0,1.2188097233,0,4,0,0,,1,,2,,0,,98,,,,,,,,,
SBT005_1715,1,1,1,0,2,4,2,0,1.1657532558,0,4,0,0,,0,,2,,0,,5,,,,,,,,,
SBT005_1716,3,0,1,0,1,5,0,0,1.6623641428,1,2,0,0,0,0,0,1,1,0,0,5,5,,,,,0,,,1
SBT005_1717,3,0,3,1,2,4,2,1,0.9404938575,1,1,1,2,97,0,1,3,3,0,0,4,4,,,,,0,,,3
SBT005_1718,2,1,1,1,3,2,2,1,0.6801943153,0,4,1,3,,0,,1,,0,,3,,,,,,,,,
SBT005_1719,1,0,1,1,3,1,3,1,0.6557362064,1,3,1,4,0,0,0,3,3,0,0,1,1,,,,,1,,,3
SBT005_1720,1,0,1,0,3,1,4,0,1.1657532558,1,1,0,0,0,0,0,1,1,0,0,2,1,,,,,0,,,4
SBT005_1721,4,0,3,0,2,3,2,0,1.9875626711,0,4,0,0,,0,,2,,0,,5,,,,,,,,,
SBT005_1722,3,0,2,0,3,3,5,1,1.6623641428,1,1,0,0,0,0,0,2,2,0,0,3,5,,,,,0,,,3
SBT005_1723,3,0,1,1,2,5,3,0,0.9404938575,0,4,0,0,,0,,2,,0,,5,,,,,,,,,
SBT005_1724,3,0,3,1,4,1,5,1,0.9404938575,1,1,1,4,1,0,1,5,5,0,0,1,2,5,4,5,2,0,,,3
SBT005_1725,3,0,1,0,1,5,97,0,1.6623641428,1,1,0,0,97,1,1,3,4,0,0,5,5,,,,,1,,,4
SBT005_1726,3,0,1,1,3,2,2,1,0.9404938575,1,2,1,2,0,99,1,3,4,1,1,1,1,,,,,0,0,4,3
SBT005_1727,2,1,1,0,2,97,1,0,1.2188097233,1,1,0,0,0,0,0,2,1,0,0,1,2,,,,,97,,,3
SBT005_1728,4,0,2,0,1,2,3,0,1.9875626711,1,1,0,0,0,0,0,2,2,0,0,2,3,,,,,0,,,4
SBT005_1729,1,1,2,1,3,5,4,0,0.6557362064,1,4,0,0,0,0,0,5,5,0,0,5,5,,,,,1,,,4
SBT005_1730,1,0,2,1,3,4,2,1,0.6557362064,1,1,0,0,0,0,0,2,3,0,0,3,5,,,,,0,,,4
SBT005_1731,1,1,2,1,97,5,4,1,0.6557362064,1,2,0,0,1,0,0,3,4,0,0,5,5,5,3,4,3,0,,,5
SBT005_1732,2,0,1,1,3,5,2,1,0.6801943153,0,4,0,0,,0,,5,,0,,5,,,,,,,,,
SBT005_1733,3,0,3,0,5,2,6,0,1.6623641428,1,3,1,4,1,0,1,5,5,0,0,3,1,5,4,5,3,0,,,4
SBT005_1734,2,1,2,0,3,5,1,1,1.2188097233,0,4,1,2,,0,,4,,0,,5,,,,,,,,,
SBT005_1735,3,0,1,0,5,5,1,1,1.6623641428,0,4,1,2,,0,,4,,0,,4,,,,,,,,,
SBT005_1736,3,0,1,1,2,3,1,0,0.9404938575,0,4,0,0,,0,,2,,0,,5,,,,,,,,,
SBT005_1737,3,0,1,0,2,2,3,0,1.6623641428,1,1,0,0,0,0,0,1,1,0,0,3,2,,,,,0,,,2
SBT005_1738,2,0,3,1,5,3,5,1,0.6801943153,1,3,1,1,1,1,1,4,5,0,0,3,3,5,5,5,1,0,,,4
SBT005_1739,2,1,1,0,2,3,1,1,1.2188097233,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_1740,2,1,1,1,3,1,2,0,0.6801943153,0,4,0,0,,0,,3,,0,,1,,,,,,,,,
SBT005_1741,2,0,1,1,4,3,3,1,0.6801943153,1,1,1,3,0,98,0,3,3,0,0,4,3,,,,,0,,,3
SBT005_1742,2,1,1,1,4,5,3,1,0.6801943153,0,4,1,1,,1,,1,,0,,5,,,,,,,,,
SBT005_1743,2,1,2,1,4,4,3,1,0.6801943153,0,4,1,3,,1,,3,,0,,5,,,,,,,,,
SBT005_1744,2,1,1,1,5,97,5,1,0.6801943153,1,1,1,2,1,1,1,5,5,1,1,4,3,5,5,5,3,1,5,5,5
SBT005_1745,1,0,3,1,4,3,3,0,0.6557362064,0,4,0,0,,1,,1,,0,,1,,,,,,,,,
SBT005_1746,2,1,1,1,5,5,3,1,0.6801943153,1,2,1,3,97,1,1,5,5,1,1,5,5,,,,,1,6,5,3
SBT005_1747,1,0,1,1,4,3,1,0,0.6557362064,1,4,0,0,0,97,0,2,3,0,0,2,4,,,,,0,,,3
SBT005_1748,1,1,1,1,4,4,2,1,0.6557362064,1,1,1,2,1,0,1,3,4,0,0,4,3,3,4,3,1,0,,,4
SBT005_1749,1,0,1,0,3,3,3,1,1.1657532558,1,1,1,3,0,0,1,2,2,0,0,3,1,,,,,0,,,4
SBT005_1750,1,1,3,0,3,5,2,0,1.1657532558,0,4,0,0,,0,,2,,0,,5,,,,,,,,,
SBT005_1751,1,0,2,1,4,4,2,0,0.6557362064,0,4,0,0,,0,,2,,0,,4,,,,,,,,,
SBT005_1752,1,0,3,0,1,2,4,1,1.1657532558,1,1,1,1,0,0,0,1,2,0,0,3,2,,,,,0,,,4
SBT005_1753,2,0,1,1,3,3,97,0,0.6801943153,0,4,0,0,,1,,3,,1,,2,,,,,,,,,
SBT005_1754,2,1,3,1,3,3,4,1,0.6801943153,1,2,1,1,1,0,1,3,4,0,0,5,3,3,2,3,1,0,,,3
SBT005_1755,2,1,1,0,2,2,97,0,1.2188097233,1,3,0,0,0,0,0,3,3,0,0,99,1,,,,,0,,,4
SBT005_1756,1,0,3,0,2,2,1,1,1.1657532558,1,1,1,2,1,98,1,3,3,0,0,1,3,3,4,3,2,0,,,2
SBT005_1757,2,0,2,1,5,5,7,1,0.6801943153,1,2,1,2,1,1,1,5,5,0,1,5,4,5,5,5,3,1,5,5,3
SBT005_1758,2,0,1,1,4,3,3,0,0.6801943153,0,4,0,0,,1,,4,,0,,3,,,,,,,,,
SBT005_1759,3,0,1,1,4,3,2,0,0.9404938575,0,4,0,0,,0,,1,,0,,2,,,,,,,,,
SBT005_1760,2,0,2,1,2,3,0,1,0.6801943153,1,3,1,2,0,0,1,4,4,0,0,3,2,,,,,0,,,4
SBT005_1761,1,0,3,1,1,3,2,0,0.6557362064,1,3,0,0,0,0,0,2,3,0,0,4,1,,,,,0,,,97
SBT005_1762,2,1,2,1,2,4,1,0,0.6801943153,1,2,0,0,0,0,99,3,4,0,0,4,4,,,,,0,,,3
SBT005_1763,2,1,2,1,2,3,1,0,0.6801943153,1,2,0,0,0,1,0,2,3,0,0,3,3,,,,,0,,,4
SBT005_1764,2,1,1,0,1,5,2,0,1.2188097233,0,4,0,0,,0,,2,,0,,5,,,,,,,,,
SBT005_1765,3,1,1,0,3,3,97,1,1.6623641428,1,2,1,3,0,0,1,3,3,0,0,2,3,,,,,0,,,5
SBT005_1766,2,1,1,0,4,2,6,0,1.2188097233,1,2,1,2,1,0,1,2,2,0,0,2,2,3,5,5,4,1,,,2
SBT005_1767,3,0,3,0,3,3,3,0,1.6623641428,0,4,0,0,,1,,5,,0,,4,,,,,,,,,
SBT005_1768,2,1,1,1,5,4,4,1,0.6801943153,1,1,1,3,1,0,0,3,3,0,0,5,4,3,4,4,1,0,,,4
SBT005_1769,2,1,1,1,4,3,4,1,0.6801943153,1,2,1,3,1,97,0,3,3,0,0,3,3,4,3,4,3,0,,,5
SBT005_1770,1,0,3,0,5,3,5,0,1.1657532558,0,4,1,3,,0,,3,,0,,2,,,,,,,,,
SBT005_1771,1,1,1,0,3,3,2,0,1.1657532558,1,1,0,0,0,0,0,1,1,0,0,4,3,,,,,0,,,2
SBT005_1772,1,1,3,1,1,3,1,1,0.6557362064,1,3,0,0,0,1,1,3,3,0,0,3,3,,,,,0,,,3
SBT005_1773,2,0,2,0,2,3,4,0,1.2188097233,0,4,0,0,,0,,2,,0,,3,,,,,,,,,
SBT005_1774,2,0,1,1,5,2,4,0,0.6801943153,1,1,1,1,1,1,1,3,2,0,1,2,2,5,4,5,2,1,4,5,5
SBT005_1775,1,1,3,1,3,2,97,0,0.6557362064,0,4,0,0,,99,,1,,0,,2,,,,,,,,,
SBT005_1776,2,1,2,1,5,5,5,0,0.6801943153,1,2,1,1,1,1,1,5,5,97,0,4,3,5,3,5,2,0,,,4
SBT005_1777,4,0,3,0,1,3,2,1,1.9875626711,0,4,0,0,,0,,3,,0,,3,,,,,,,,,
SBT005_1778,2,1,1,1,3,4,3,1,0.6801943153,1,2,1,2,0,1,1,4,3,0,0,3,4,,,,,97,,,3
SBT005_1779,2,1,2,0,4,3,4,1,1.2188097233,1,2,1,2,0,0,1,3,4,0,0,3,3,,,,,1,,,4
SBT005_1780,2,1,1,0,3,5,4,1,1.2188097233,1,2,0,0,97,1,0,2,2,97,0,5,5,,,,,0,,,4
SBT005_1781,1,0,2,0,1,2,2,1,1.1657532558,0,4,0,0,,0,,1,,0,,2,,,,,,,,,
SBT005_1782,3,0,2,0,2,2,3,1,1.6623641428,1,1,1,4,1,1,1,4,4,0,0,1,3,4,4,4,98,1,,,4
SBT005_1783,1,1,1,1,2,4,97,0,0.6557362064,0,4,1,1,,1,,2,,0,,4,,,,,,,,,
SBT005_1784,2,0,2,0,3,1,3,0,1.2188097233,1,1,0,0,0,0,0,2,2,0,0,1,1,,,,,0,,,4
SBT005_1785,3,1,3,0,2,2,3,1,1.6623641428,1,1,1,3,1,0,1,3,4,0,0,3,1,4,2,4,98,0,,,3
SBT005_1786,2,1,1,1,5,4,6,1,0.6801943153,0,4,1,2,,0,,4,,0,,3,,,,,,,,,
SBT005_1787,1,1,2,0,1,5,3,0,1.1657532558,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_1788,1,0,1,0,97,3,5,1,1.1657532558,1,4,1,2,1,0,0,5,5,0,0,2,5,4,4,3,1,0,,,5
SBT005_1789,2,1,1,1,3,3,4,1,0.6801943153,1,2,0,0,0,0,0,1,1,0,0,4,4,,,,,0,,,5
SBT005_1790,2,0,1,1,3,3,2,0,0.6801943153,1,1,1,2,0,0,1,4,5,0,0,3,3,,,,,0,,,3
SBT005_1791,2,0,1,1,3,1,5,1,0.6801943153,1,2,1,2,0,0,0,3,3,0,0,2,1,,,,,0,,,4
SBT005_1792,2,0,1,1,5,1,6,0,0.6801943153,0,4,1,2,,1,,5,,1,,1,,,,,,,,,
SBT005_1793,3,1,1,0,3,2,3,0,1.6623641428,1,1,0,0,0,0,0,4,3,0,0,1,1,,,,,0,,,4
SBT005_1794,2,0,1,1,4,1,5,1,0.6801943153,1,2,1,2,1,0,1,3,3,0,0,4,3,4,5,3,1,0,,,4
SBT005_1795,2,1,1,1,4,2,5,0,0.6801943153,1,3,1,1,0,0,0,4,3,0,0,2,2,,,,,1,,,3
SBT005_1796,2,1,2,1,5,5,4,1,0.6801943153,1,3,1,4,1,0,1,5,5,0,0,5,5,5,4,5,3,1,,,2
SBT005_1797,3,0,3,0,3,4,2,1,1.6623641428,1,2,0,0,0,0,0,1,1,0,0,4,4,,,,,1,,,2
SBT005_1798,1,1,3,0,4,4,5,1,1.1657532558,0,4,1,1,,1,,4,,0,,3,,,,,,,,,
SBT005_1799,2,1,1,1,4,4,2,0,0.6801943153,1,1,0,0,0,0,0,1,1,0,0,5,5,,,,,0,,,5
SBT005_1800,3,0,3,0,4,3,5,1,1.6623641428,0,4,1,2,,1,,3,,0,,3,,,,,,,,,
SBT005_1801,3,0,1,0,4,2,0,0,1.6623641428,1,1,0,0,0,0,0,5,4,0,0,2,3,,,,,1,,,5
SBT005_1802,1,0,1,0,1,3,2,0,1.1657532558,1,2,0,0,0,0,0,97,3,0,0,3,3,,,,,0,,,3
SBT005_1803,2,1,1,0,5,1,5,0,1.2188097233,1,2,1,2,0,0,1,2,2,0,0,2,1,,,,,1,,,5
SBT005_1804,4,0,3,0,2,2,1,0,1.9875626711,1,2,0,0,1,0,1,1,1,0,0,5,1,5,4,5,3,0,,,3
SBT005_1805,2,1,1,0,2,3,7,1,1.2188097233,1,3,1,1,1,0,0,3,4,0,0,5,5,5,97,4,4,0,,,2
SBT005_1806,2,0,1,1,98,2,2,1,0.6801943153,1,1,1,3,1,0,0,5,5,0,0,1,4,5,4,4,1,1,,,5
SBT005_1807,3,1,1,0,2,5,0,1,1.6623641428,1,1,1,2,1,0,1,2,3,0,97,5,5,5,4,4,1,0,,,1
SBT005_1808,2,0,1,1,4,5,5,1,0.6801943153,0,4,1,2,,0,,1,,0,,5,,,,,,,,,
SBT005_1809,1,1,1,1,4,2,3,0,0.6557362064,1,2,0,0,1,1,1,2,2,0,0,1,2,3,5,3,4,0,,,4
SBT005_1810,2,1,1,1,3,3,1,0,0.6801943153,1,2,0,0,0,0,0,1,1,0,0,4,4,,,,,0,,,2
SBT005_1811,2,1,1,0,3,3,3,1,1.2188097233,1,2,1,1,1,0,1,4,5,0,1,4,3,4,3,5,1,0,4,4,3
SBT005_1812,1,0,1,0,3,2,5,1,1.1657532558,1,2,1,1,1,1,1,5,5,0,1,2,1,97,3,5,2,1,97,5,2
SBT005_1813,2,1,1,1,4,2,7,1,0.6801943153,1,3,1,3,0,0,1,2,1,0,0,3,3,,,,,0,,,98
SBT005_1814,3,0,3,0,1,3,2,0,1.6623641428,1,3,0,0,0,0,0,2,3,0,0,4,2,,,,,0,,,1
SBT005_1815,1,1,1,1,4,3,3,0,0.6557362064,1,1,0,0,0,0,0,3,5,0,0,3,3,,,,,1,,,3
SBT005_1816,2,1,1,0,3,2,3,1,1.2188097233,1,2,1,3,0,1,1,2,1,0,0,1,2,,,,,0,,,2
SBT005_1817,3,0,1,0,4,4,2,0,1.6623641428,1,3,0,0,0,1,1,3,97,0,0,5,3,,,,,0,,,4
SBT005_1818,3,0,1,0,3,3,1,1,1.6623641428,1,2,1,1,1,0,1,1,2,0,0,4,5,97,2,2,1,1,,,3
SBT005_1819,1,1,1,1,3,3,1,0,0.6557362064,1,3,1,3,1,1,1,97,3,0,0,3,1,4,97,5,1,0,,,1
SBT005_1820,2,1,2,0,4,4,4,1,1.2188097233,0,4,1,4,,0,,3,,0,,3,,,,,,,,,
SBT005_1821,1,0,2,0,2,5,2,0,1.1657532558,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_1822,4,0,3,0,3,3,3,0,1.9875626711,1,3,0,0,0,1,1,4,5,0,0,4,4,,,,,0,,,3
SBT005_1823,3,0,2,1,3,4,3,0,0.9404938575,1,3,0,0,0,0,0,3,4,0,0,4,2,,,,,0,,,2
SBT005_1824,2,0,3,0,5,2,6,1,1.2188097233,1,1,1,2,1,1,1,4,4,0,0,3,3,5,5,5,1,0,,,4
SBT005_1825,3,1,3,0,2,5,1,0,1.6623641428,1,4,0,0,0,0,0,3,2,0,0,5,4,,,,,0,,,2
SBT005_1826,2,0,1,1,2,2,4,1,0.6801943153,1,1,1,2,1,0,1,1,2,0,0,2,2,3,3,4,1,0,,,3
SBT005_1827,2,1,1,1,3,4,4,0,0.6801943153,1,1,0,0,0,0,0,2,2,0,0,5,4,,,,,0,,,2
SBT005_1828,1,0,1,0,5,3,6,0,1.1657532558,1,1,0,0,0,0,0,97,1,0,0,3,3,,,,,0,,,2
SBT005_1829,3,0,3,1,3,3,3,0,0.9404938575,1,1,0,0,0,0,0,4,4,0,0,4,3,,,,,1,,,2
SBT005_1830,2,1,2,1,3,4,2,0,0.6801943153,0,4,0,0,,1,,3,,0,,4,,,,,,,,,
SBT005_1831,2,0,1,1,4,4,1,0,0.6801943153,1,4,0,0,1,1,1,97,5,1,1,5,4,5,98,5,3,1,6,5,2
SBT005_1832,1,1,3,1,4,2,3,1,0.6557362064,1,2,1,2,1,0,1,2,2,0,0,3,97,5,4,5,1,0,,,4
SBT005_1833,3,0,1,0,5,5,5,0,1.6623641428,1,2,1,3,0,0,97,5,4,0,0,5,4,,,,,99,,,5
SBT005_1834,2,0,1,1,1,3,2,0,0.6801943153,1,1,0,0,0,0,0,2,2,0,98,3,4,,,,,99,,,2
SBT005_1835,3,1,2,1,5,4,2,1,0.9404938575,1,1,0,0,0,1,97,4,4,1,1,3,5,,,,,97,2,5,2
SBT005_1836,4,0,3,0,99,1,4,1,1.9875626711,1,4,0,0,0,0,0,1,1,0,0,2,2,,,,,0,,,3
SBT005_1837,3,0,1,0,4,3,5,0,1.6623641428,1,3,1,2,0,0,0,98,4,0,0,3,2,,,,,0,,,3
SBT005_1838,2,1,2,0,1,4,1,1,1.2188097233,1,1,1,1,0,0,1,2,2,0,0,97,4,,,,,0,,,1
SBT005_1839,3,0,1,0,1,2,3,0,1.6623641428,1,4,0,0,0,0,0,1,1,0,0,1,3,,,,,0,,,3
SBT005_1840,2,0,1,0,2,3,3,1,1.2188097233,0,4,0,0,,0,,1,,0,,3,,,,,,,,,
SBT005_1841,1,0,2,0,4,5,2,0,1.1657532558,1,3,0,0,0,1,1,4,4,0,0,4,5,,,,,1,,,3
SBT005_1842,2,0,1,0,3,3,4,0,1.2188097233,1,1,1,2,1,1,1,5,5,97,0,5,2,3,3,4,98,1,,,5
SBT005_1843,1,1,1,0,5,1,4,1,1.1657532558,1,1,0,0,0,1,1,5,5,0,0,2,1,,,,,0,,,4
SBT005_1844,3,0,3,1,5,3,5,1,0.9404938575,0,4,1,2,,1,,5,,0,,2,,,,,,,,,
SBT005_1845,2,1,1,0,2,3,1,1,1.2188097233,0,4,1,2,,0,,1,,0,,5,,,,,,,,,
SBT005_1846,1,0,1,0,4,98,2,1,1.1657532558,1,2,1,2,0,0,1,3,3,0,0,2,2,,,,,0,,,98
SBT005_1847,2,1,1,1,5,3,4,0,0.6801943153,1,2,0,0,0,0,0,4,4,0,0,4,4,,,,,0,,,4
SBT005_1848,2,1,1,1,5,4,3,0,0.6801943153,0,4,0,0,,0,,4,,0,,5,,,,,,,,,
SBT005_1849,1,1,2,1,4,3,5,1,0.6557362064,0,4,1,1,,0,,3,,0,,4,,,,,,,,,
SBT005_1850,1,0,1,1,4,4,3,0,0.6557362064,1,4,0,0,0,0,1,2,98,0,0,5,4,,,,,0,,,4
SBT005_1851,1,0,2,0,1,3,3,1,1.1657532558,1,3,1,2,1,0,1,1,1,0,0,5,3,4,2,3,1,0,,,3
SBT005_1852,1,0,1,1,5,2,6,0,0.6557362064,1,1,1,2,1,0,0,2,4,0,0,97,2,5,4,5,1,1,,,4
SBT005_1853,4,0,3,1,4,1,3,0,1.0474992456,1,1,0,0,0,1,1,5,5,0,98,1,1,,,,,0,,,4
SBT005_1854,1,0,1,0,4,2,6,0,1.1657532558,0,4,1,1,,1,,4,,0,,97,,,,,,,,,
SBT005_1855,4,0,3,0,2,4,2,1,1.9875626711,1,1,1,1,0,0,0,1,1,0,0,5,4,,,,,1,,,3
SBT005_1856,2,0,1,1,4,1,6,0,0.6801943153,1,1,1,1,0,0,1,3,4,0,0,1,2,,,,,1,,,4
SBT005_1857,3,1,1,0,4,5,4,1,1.6623641428,0,4,1,3,,0,,3,,0,,5,,,,,,,,,
SBT005_1858,2,1,1,1,5,4,3,0,0.6801943153,0,4,0,0,,0,,3,,0,,4,,,,,,,,,
SBT005_1859,4,0,3,0,1,5,1,1,1.9875626711,0,4,1,2,,0,,2,,0,,4,,,,,,,,,
SBT005_1860,4,0,3,1,99,5,2,0,1.0474992456,1,2,0,0,0,0,98,1,1,0,0,98,5,,,,,0,,,4
SBT005_1861,2,1,2,1,4,5,2,1,0.6801943153,1,3,1,1,0,0,1,3,2,0,0,5,5,,,,,0,,,2
SBT005_1862,4,0,1,0,4,3,3,0,1.9875626711,1,1,0,0,0,0,0,3,3,0,0,3,4,,,,,0,,,3
SBT005_1863,4,0,3,1,3,3,1,1,1.0474992456,1,4,1,2,1,97,1,3,4,0,0,3,3,4,5,3,3,0,,,3
SBT005_1864,3,0,1,1,5,1,5,1,0.9404938575,1,1,0,0,1,1,1,4,4,1,1,1,2,5,5,98,1,1,2,5,4
SBT005_1865,3,0,3,1,3,1,5,1,0.9404938575,1,1,0,0,0,0,0,3,4,0,0,2,3,,,,,0,,,3
SBT005_1866,2,1,1,1,1,3,3,1,0.6801943153,0,4,0,0,,0,,2,,0,,3,,,,,,,,,
SBT005_1867,2,0,1,1,3,1,2,0,0.6801943153,1,1,0,0,1,0,0,1,1,0,0,1,1,3,4,2,2,0,,,5
SBT005_1868,4,0,1,0,4,3,1,0,1.9875626711,0,4,0,0,,1,,5,,1,,2,,,,,,,,,
SBT005_1869,3,1,3,0,3,4,1,0,1.6623641428,1,2,0,0,0,0,0,2,2,0,0,4,4,,,,,0,,,4
SBT005_1870,1,0,1,1,3,4,5,0,0.6557362064,1,3,0,0,0,0,1,5,5,0,0,3,3,,,,,0,,,3
SBT005_1871,2,0,1,1,4,2,3,0,0.6801943153,1,1,0,0,0,0,0,2,2,0,0,3,1,,,,,0,,,5
SBT005_1872,3,0,3,0,1,3,1,1,1.6623641428,1,2,0,0,0,0,0,1,1,0,0,2,3,,,,,0,,,4
SBT005_1873,1,0,2,1,97,4,3,0,0.6557362064,1,1,0,0,0,0,0,2,2,0,0,4,5,,,,,0,,,3
SBT005_1874,2,1,2,0,3,4,1,0,1.2188097233,1,1,0,0,1,0,0,2,3,0,0,3,5,98,5,4,1,0,,,3
SBT005_1875,4,0,3,1,3,3,2,1,1.0474992456,1,1,0,0,0,0,0,3,3,0,0,3,4,,,,,0,,,5
SBT005_1876,2,1,1,1,5,3,6,1,0.6801943153,1,2,1,2,1,0,0,3,3,0,0,4,2,4,4,4,3,0,,,3
SBT005_1877,3,0,3,1,2,3,99,0,0.9404938575,0,4,0,0,,0,,1,,0,,2,,,,,,,,,
SBT005_1878,2,1,1,0,1,2,2,1,1.2188097233,0,4,1,1,,0,,1,,0,,4,,,,,,,,,
SBT005_1879,3,0,1,1,4,2,5,0,0.9404938575,1,2,0,0,1,1,1,4,4,0,0,2,3,97,5,5,4,0,,,4
