respondent_id,age_band,household_children,budget_band,meal_planning_role,weekday_time_pressure_5,current_planning_method,digital_confidence_5,plan_ahead_days_7,subscription_spend_band,household_size_band,design_stratum,wt_design,assigned_price_arm,assigned_price_gbp,postprice_responded,intent_5,value_5,fit_5,affordability_5,ease_5,trust_5,differentiation_5,certainty_5,primary_use_goal,anticipated_use_days_7,reason_not_commit,time_pressed_family
SBT006_1732,2,1,1,1,5,2,5,3,1,4,1,0.725502939798371,4,13,1,2.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,,1.0,1
SBT006_1733,2,1,1,2,4,2,5,4,2,4,1,0.725502939798371,4,13,1,1.0,3.0,3.0,2.0,5.0,4.0,1.0,5.0,3.0,,1.0,1
SBT006_1734,2,1,3,1,5,4,2,5,1,3,3,0.74817490666707,2,7,1,97.0,4.0,4.0,5.0,4.0,2.0,5.0,,1.0,,,1
SBT006_1735,3,0,2,1,2,1,4,2,2,2,5,1.24695817777845,1,4,1,4.0,5.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,97.0,,0
SBT006_1736,1,0,2,1,5,2,5,1,3,2,5,1.24695817777845,3,10,1,2.0,3.0,97.0,4.0,5.0,4.0,5.0,4.0,4.0,,2.0,0
SBT006_1737,1,1,1,1,4,2,4,4,1,4,1,0.725502939798371,1,4,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,,1
SBT006_1738,1,1,2,2,5,1,1,3,1,4,2,0.816190807273167,3,10,1,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,1.0,,1.0,1
SBT006_1739,1,1,1,2,5,2,2,5,2,3,1,0.725502939798371,1,4,0,,,,,,,,,,,,1
SBT006_1740,1,0,2,2,2,3,5,4,3,2,5,1.24695817777845,3,10,1,2.0,4.0,3.0,4.0,3.0,3.0,4.0,97.0,3.0,,5.0,0
SBT006_1741,2,1,2,1,3,4,5,3,2,4,2,0.816190807273167,4,13,1,1.0,2.0,4.0,1.0,2.0,4.0,2.0,5.0,0.0,,1.0,0
SBT006_1742,4,0,2,2,2,3,3,6,3,2,5,1.24695817777845,3,10,1,97.0,1.0,1.0,3.0,3.0,3.0,2.0,,2.0,,,0
SBT006_1743,1,0,2,1,3,3,5,4,3,1,5,1.24695817777845,4,13,1,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,0.0,5.0,2.0,0
SBT006_1744,1,1,1,2,5,1,3,3,3,4,1,0.725502939798371,3,10,1,4.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,4.0,,1
SBT006_1745,1,0,3,2,3,1,4,6,0,1,6,0.99756654222276,2,7,1,2.0,4.0,4.0,4.0,3.0,3.0,97.0,5.0,2.0,,1.0,0
SBT006_1746,2,0,2,2,4,2,4,5,1,1,5,1.24695817777845,2,7,1,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,,0
SBT006_1747,3,1,2,2,5,4,4,5,3,3,2,0.816190807273167,3,10,1,2.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,,2.0,1
SBT006_1748,4,0,3,1,3,1,4,4,2,1,6,0.99756654222276,4,13,1,1.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,,3.0,0
SBT006_1749,3,1,3,2,5,1,3,2,3,4,3,0.74817490666707,2,7,1,1.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,1.0,,4.0,1
SBT006_1750,4,0,1,2,4,1,5,1,1,1,4,1.49634981333414,2,7,1,4.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,2.0,3.0,,0
SBT006_1751,1,0,2,2,2,1,2,3,3,2,5,1.24695817777845,4,13,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,,5.0,0
SBT006_1752,4,0,3,1,3,1,4,4,3,2,6,0.99756654222276,2,7,1,3.0,5.0,4.0,4.0,3.0,3.0,97.0,4.0,1.0,3.0,4.0,0
SBT006_1753,1,1,2,2,2,2,3,2,1,4,2,0.816190807273167,3,10,1,4.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,,0
SBT006_1754,2,0,1,2,5,2,4,2,1,2,4,1.49634981333414,3,10,1,4.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,,0
SBT006_1755,1,0,1,2,3,5,4,4,1,2,4,1.49634981333414,2,7,1,2.0,4.0,3.0,3.0,4.0,2.0,4.0,98.0,3.0,,97.0,0
SBT006_1756,4,0,2,2,5,2,2,1,3,2,5,1.24695817777845,3,10,1,1.0,3.0,1.0,2.0,3.0,4.0,97.0,5.0,0.0,,1.0,0
SBT006_1757,2,1,2,1,2,2,3,3,1,4,2,0.816190807273167,2,7,1,4.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,2.0,5.0,,0
SBT006_1758,3,0,3,1,4,3,3,3,1,1,6,0.99756654222276,1,4,1,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,,0
SBT006_1759,1,0,3,1,4,3,3,4,3,1,6,0.99756654222276,3,10,1,2.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,4.0,,2.0,0
SBT006_1760,4,0,3,1,3,2,3,2,1,2,6,0.99756654222276,4,13,1,5.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,6.0,,0
SBT006_1761,2,0,1,2,5,1,2,3,3,1,4,1.49634981333414,4,13,1,1.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,,5.0,0
SBT006_1762,2,1,2,1,3,3,4,4,3,4,2,0.816190807273167,2,7,1,1.0,4.0,2.0,4.0,4.0,3.0,97.0,4.0,4.0,,3.0,0
SBT006_1763,2,1,2,1,4,3,3,2,3,3,2,0.816190807273167,2,7,1,4.0,4.0,4.0,4.0,4.0,97.0,5.0,97.0,3.0,5.0,,1
SBT006_1764,2,0,3,1,3,2,2,2,3,1,6,0.99756654222276,4,13,1,1.0,1.0,2.0,2.0,4.0,5.0,3.0,5.0,2.0,,1.0,0
SBT006_1765,4,0,2,1,1,2,2,3,2,2,5,1.24695817777845,2,7,1,5.0,5.0,97.0,4.0,4.0,2.0,2.0,4.0,0.0,3.0,,0
SBT006_1766,4,0,2,1,3,2,3,1,2,1,5,1.24695817777845,1,4,1,3.0,2.0,3.0,4.0,97.0,4.0,4.0,97.0,3.0,4.0,5.0,0
SBT006_1767,4,0,1,2,3,1,97,5,1,1,4,1.49634981333414,2,7,1,1.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,0.0,,2.0,0
SBT006_1768,2,0,1,2,5,5,4,1,2,2,4,1.49634981333414,2,7,1,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,0.0,4.0,,0
SBT006_1769,2,1,2,1,4,2,4,3,0,4,2,0.816190807273167,3,10,1,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,97.0,6.0,,1
SBT006_1770,2,0,2,1,2,2,1,4,0,2,5,1.24695817777845,2,7,1,1.0,3.0,2.0,97.0,2.0,4.0,2.0,5.0,0.0,,3.0,0
SBT006_1771,1,0,3,1,3,1,4,3,0,2,6,0.99756654222276,3,10,1,1.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,3.0,,3.0,0
SBT006_1772,3,1,1,1,5,1,4,4,1,4,1,0.725502939798371,1,4,1,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,6.0,,1
SBT006_1773,2,1,1,2,3,4,4,5,3,4,1,0.725502939798371,1,4,1,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,,0
SBT006_1774,3,0,2,1,1,3,4,5,3,2,5,1.24695817777845,3,10,1,5.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,0.0,5.0,,0
SBT006_1775,2,1,1,1,5,3,4,5,2,3,1,0.725502939798371,3,10,1,1.0,99.0,3.0,1.0,5.0,4.0,5.0,5.0,97.0,,5.0,1
SBT006_1776,2,1,3,1,5,2,2,2,2,4,3,0.74817490666707,2,7,1,3.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,1.0,4.0,97.0,1
SBT006_1777,2,0,3,1,4,3,4,3,3,2,6,0.99756654222276,2,7,1,4.0,4.0,3.0,98.0,3.0,3.0,4.0,3.0,3.0,4.0,,0
SBT006_1778,3,1,1,2,2,1,3,7,1,4,1,0.725502939798371,1,4,1,3.0,4.0,3.0,4.0,3.0,1.0,3.0,5.0,1.0,3.0,6.0,0
SBT006_1779,1,1,3,1,5,1,5,3,3,3,3,0.74817490666707,4,13,1,4.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,1.0,5.0,,1
SBT006_1780,1,0,2,2,4,3,3,4,1,2,5,1.24695817777845,2,7,1,4.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,7.0,,0
SBT006_1781,4,1,1,1,2,1,4,3,1,3,1,0.725502939798371,3,10,1,2.0,2.0,3.0,99.0,5.0,5.0,3.0,5.0,1.0,,3.0,0
SBT006_1782,2,1,1,1,3,5,4,4,3,3,1,0.725502939798371,2,7,1,1.0,1.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,,4.0,0
SBT006_1783,2,1,1,2,5,3,5,2,1,4,1,0.725502939798371,4,13,1,1.0,5.0,4.0,2.0,4.0,3.0,5.0,5.0,2.0,,1.0,1
SBT006_1784,1,0,3,2,4,1,2,3,1,2,6,0.99756654222276,2,7,1,4.0,1.0,2.0,5.0,3.0,4.0,1.0,5.0,4.0,2.0,,0
SBT006_1785,2,1,2,1,4,1,3,2,2,4,2,0.816190807273167,3,10,1,4.0,5.0,3.0,4.0,4.0,4.0,97.0,5.0,1.0,6.0,,1
SBT006_1786,3,0,1,1,5,1,3,4,2,2,4,1.49634981333414,1,4,1,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,99.0,,4.0,0
SBT006_1787,2,0,3,2,4,1,5,2,97,1,6,0.99756654222276,3,10,1,4.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0,5.0,,0
SBT006_1788,1,1,3,1,3,1,4,97,1,4,3,0.74817490666707,1,4,1,4.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,1.0,2.0,,0
SBT006_1789,1,1,2,2,5,3,1,1,1,4,2,0.816190807273167,3,10,1,1.0,4.0,3.0,3.0,4.0,3.0,98.0,5.0,1.0,,1.0,1
SBT006_1790,2,1,2,1,5,4,3,5,1,3,2,0.816190807273167,3,10,1,1.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,,1.0,1
SBT006_1791,2,1,1,1,97,3,3,4,2,4,1,0.725502939798371,4,13,1,2.0,3.0,3.0,2.0,4.0,2.0,5.0,5.0,2.0,,1.0,97
SBT006_1792,2,1,2,1,2,4,2,6,98,3,2,0.816190807273167,2,7,1,2.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,1.0,,1.0,0
SBT006_1793,2,1,2,1,2,1,4,5,1,4,2,0.816190807273167,4,13,1,1.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,,1.0,0
SBT006_1794,2,1,1,1,5,4,4,2,3,4,1,0.725502939798371,1,4,1,5.0,5.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,,1
SBT006_1795,1,1,1,2,4,3,2,3,1,3,1,0.725502939798371,1,4,1,97.0,5.0,3.0,3.0,2.0,5.0,5.0,,1.0,,,1
SBT006_1796,2,1,1,2,5,3,4,5,1,3,1,0.725502939798371,4,13,1,4.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,1.0,97.0,,1
SBT006_1797,3,0,1,1,5,2,3,4,2,1,4,1.49634981333414,4,13,1,1.0,3.0,3.0,1.0,4.0,3.0,3.0,5.0,4.0,,2.0,0
SBT006_1798,1,1,2,1,4,1,4,6,1,3,2,0.816190807273167,2,7,1,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,6.0,,1
SBT006_1799,2,0,3,2,4,1,4,4,1,2,6,0.99756654222276,2,7,1,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,,0
SBT006_1800,1,1,1,1,5,2,3,2,2,4,1,0.725502939798371,2,7,1,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,6.0,,1
SBT006_1801,1,0,2,2,4,1,97,4,1,1,5,1.24695817777845,2,7,1,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,6.0,,0
SBT006_1802,2,1,2,1,4,3,3,3,1,3,2,0.816190807273167,2,7,1,4.0,4.0,3.0,5.0,97.0,5.0,1.0,5.0,1.0,4.0,,1
SBT006_1803,1,1,3,1,5,4,4,3,1,4,3,0.74817490666707,4,13,1,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,1.0,,6.0,1
SBT006_1804,2,1,3,1,5,4,3,5,2,4,3,0.74817490666707,4,13,1,5.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,,1
SBT006_1805,2,1,2,2,4,2,4,4,0,4,2,0.816190807273167,3,10,1,3.0,4.0,4.0,3.0,4.0,3.0,4.0,97.0,4.0,5.0,5.0,1
SBT006_1806,2,1,3,1,3,1,3,1,3,4,3,0.74817490666707,3,10,1,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,,3.0,0
SBT006_1807,2,1,1,1,5,3,4,3,0,3,1,0.725502939798371,1,4,1,99.0,3.0,5.0,3.0,2.0,3.0,4.0,,1.0,,,1
SBT006_1808,4,0,2,1,5,5,5,4,3,1,5,1.24695817777845,2,7,1,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,6.0,,0
SBT006_1809,2,1,2,2,4,5,3,3,3,3,2,0.816190807273167,4,13,1,2.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,1.0,,1.0,1
SBT006_1810,1,0,3,1,3,3,2,2,2,1,6,0.99756654222276,4,13,1,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,5.0,,0
SBT006_1811,2,1,3,2,3,4,3,5,3,3,3,0.74817490666707,4,13,1,1.0,2.0,99.0,1.0,97.0,2.0,4.0,5.0,97.0,,2.0,0
SBT006_1812,2,0,1,1,5,1,3,4,1,1,4,1.49634981333414,3,10,1,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,,5.0,0
SBT006_1813,2,0,1,2,4,1,4,4,0,2,4,1.49634981333414,2,7,1,1.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,,2.0,0
SBT006_1814,2,0,2,1,4,3,4,4,1,2,5,1.24695817777845,4,13,1,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,,0
SBT006_1815,2,1,2,1,3,1,5,2,2,3,2,0.816190807273167,1,4,1,3.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,0
SBT006_1816,4,1,1,1,4,3,4,1,1,4,1,0.725502939798371,2,7,1,2.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,1.0,,1.0,1
SBT006_1817,1,0,2,1,2,2,4,7,1,1,5,1.24695817777845,1,4,1,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,,0
SBT006_1818,1,0,2,2,4,2,4,2,2,2,5,1.24695817777845,2,7,1,4.0,2.0,3.0,5.0,5.0,97.0,4.0,5.0,2.0,6.0,,0
SBT006_1819,2,1,1,1,5,5,4,3,2,4,1,0.725502939798371,1,4,1,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,2.0,6.0,,1
SBT006_1820,2,1,3,2,5,2,1,1,0,4,3,0.74817490666707,4,13,1,3.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,6.0,3.0,1
SBT006_1821,3,1,1,2,4,3,3,2,2,4,1,0.725502939798371,1,4,1,1.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,,6.0,1
SBT006_1822,2,1,2,1,4,5,3,1,1,4,2,0.816190807273167,3,10,1,97.0,4.0,4.0,2.0,4.0,4.0,4.0,,2.0,,,1
SBT006_1823,2,0,3,2,5,4,4,4,3,2,6,0.99756654222276,2,7,1,3.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,0
SBT006_1824,2,1,1,1,2,2,4,2,2,4,1,0.725502939798371,4,13,1,2.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,,1.0,0
SBT006_1825,1,0,3,1,5,4,5,1,2,1,6,0.99756654222276,4,13,1,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,,0
SBT006_1826,3,1,1,1,2,3,5,2,2,3,1,0.725502939798371,3,10,1,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,,97.0,0
SBT006_1827,2,1,2,1,5,5,2,2,1,3,2,0.816190807273167,2,7,1,5.0,5.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,7.0,,1
SBT006_1828,1,1,3,1,3,2,5,2,2,3,3,0.74817490666707,1,4,1,5.0,5.0,5.0,5.0,4.0,3.0,98.0,97.0,0.0,5.0,,0
SBT006_1829,2,1,1,1,2,5,2,4,2,4,1,0.725502939798371,1,4,1,1.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,2.0,,2.0,0
SBT006_1830,1,0,1,1,4,2,5,5,2,1,4,1.49634981333414,1,4,1,3.0,4.0,3.0,98.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,0
SBT006_1831,3,0,2,1,3,1,4,4,2,2,5,1.24695817777845,1,4,1,3.0,3.0,3.0,97.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,0
SBT006_1832,2,1,1,2,5,5,4,4,1,4,1,0.725502939798371,3,10,1,97.0,4.0,4.0,4.0,5.0,5.0,3.0,,2.0,,,1
SBT006_1833,3,1,3,1,3,4,4,98,2,4,3,0.74817490666707,1,4,1,3.0,99.0,4.0,5.0,99.0,4.0,2.0,4.0,2.0,2.0,4.0,0
SBT006_1834,3,0,2,1,1,2,5,4,1,1,5,1.24695817777845,4,13,1,1.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,,6.0,0
SBT006_1835,1,0,2,2,5,1,4,2,2,2,5,1.24695817777845,3,10,1,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,5.0,6.0,0
SBT006_1836,2,1,1,2,5,2,2,3,3,4,1,0.725502939798371,3,10,1,5.0,5.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,7.0,,1
SBT006_1837,1,1,1,1,5,5,4,4,1,4,1,0.725502939798371,2,7,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,97.0,,1
SBT006_1838,1,1,1,2,5,1,5,2,3,4,1,0.725502939798371,4,13,1,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,,4.0,1
SBT006_1839,1,1,1,1,4,2,3,4,0,4,1,0.725502939798371,2,7,1,4.0,5.0,5.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0,,1
SBT006_1840,3,1,2,2,5,2,4,2,3,4,2,0.816190807273167,2,7,1,1.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,,3.0,1
SBT006_1841,1,0,1,2,3,3,5,4,2,1,4,1.49634981333414,2,7,1,5.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,,0
SBT006_1842,2,1,2,1,2,2,3,6,3,4,2,0.816190807273167,1,4,1,5.0,3.0,3.0,5.0,4.0,3.0,2.0,5.0,2.0,3.0,,0
SBT006_1843,3,1,1,2,4,1,4,4,2,3,1,0.725502939798371,3,10,1,5.0,97.0,97.0,3.0,5.0,5.0,3.0,4.0,1.0,2.0,,1
SBT006_1844,4,0,1,1,2,1,4,2,2,2,4,1.49634981333414,2,7,1,3.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0
SBT006_1845,3,0,1,2,97,1,2,3,1,2,4,1.49634981333414,2,7,1,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,97.0,0
SBT006_1846,1,1,1,1,5,4,4,6,3,3,1,0.725502939798371,2,7,1,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,97.0,,1
SBT006_1847,1,1,2,1,5,2,4,4,3,4,2,0.816190807273167,1,4,1,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,6.0,,1
SBT006_1848,2,1,3,2,5,4,5,5,2,4,3,0.74817490666707,4,13,1,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,2.0,5.0,,1
SBT006_1849,2,0,1,1,4,2,5,3,2,1,4,1.49634981333414,1,4,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,97.0,2.0,1.0,,0
SBT006_1850,2,0,1,1,5,2,3,2,2,1,4,1.49634981333414,3,10,1,1.0,2.0,4.0,1.0,5.0,3.0,1.0,5.0,3.0,,1.0,0
SBT006_1851,1,0,1,1,2,2,4,5,2,1,4,1.49634981333414,1,4,1,1.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,,2.0,0
SBT006_1852,2,0,3,1,4,4,5,4,3,1,6,0.99756654222276,3,10,1,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,,0
SBT006_1853,2,1,1,1,5,2,4,1,2,3,1,0.725502939798371,2,7,1,4.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,,1
SBT006_1854,3,1,2,1,5,2,3,2,2,4,2,0.816190807273167,3,10,1,1.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,,2.0,1
SBT006_1855,2,1,1,1,4,1,5,2,1,4,1,0.725502939798371,2,7,1,1.0,3.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,,2.0,1
SBT006_1856,3,0,1,2,4,1,2,5,2,2,4,1.49634981333414,4,13,1,1.0,97.0,2.0,2.0,5.0,1.0,4.0,5.0,99.0,,1.0,0
SBT006_1857,1,0,2,1,2,1,4,97,2,2,5,1.24695817777845,1,4,1,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,2.0,,0
SBT006_1858,1,0,2,2,1,1,4,5,0,1,5,1.24695817777845,1,4,1,5.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,1.0,4.0,,0
SBT006_1859,2,1,2,2,5,1,3,3,0,4,2,0.816190807273167,4,13,1,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,,1
SBT006_1860,2,0,1,1,4,1,5,1,1,1,4,1.49634981333414,4,13,1,1.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0,,1.0,0
SBT006_1861,4,0,2,2,5,2,2,5,97,2,5,1.24695817777845,3,10,1,4.0,5.0,5.0,2.0,3.0,4.0,5.0,4.0,3.0,5.0,,0
SBT006_1862,3,0,2,1,2,2,4,4,1,2,5,1.24695817777845,4,13,1,4.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,,0
SBT006_1863,2,1,3,1,5,2,5,4,2,3,3,0.74817490666707,4,13,1,4.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,1.0,3.0,,1
SBT006_1864,2,0,2,1,3,2,5,4,1,1,5,1.24695817777845,2,7,1,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,1.0,4.0,5.0,0
SBT006_1865,2,1,1,2,5,3,5,4,1,4,1,0.725502939798371,4,13,1,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,6.0,,1
SBT006_1866,3,0,3,1,4,3,97,2,2,1,6,0.99756654222276,1,4,1,5.0,5.0,5.0,5.0,4.0,4.0,97.0,5.0,2.0,5.0,,0
SBT006_1867,1,1,1,1,5,2,3,3,0,3,1,0.725502939798371,3,10,1,97.0,4.0,3.0,2.0,4.0,2.0,3.0,,2.0,,,1
SBT006_1868,2,0,3,1,2,2,4,4,1,1,6,0.99756654222276,2,7,1,1.0,3.0,4.0,5.0,4.0,97.0,4.0,4.0,3.0,,1.0,0
SBT006_1869,2,1,1,2,5,1,2,5,3,4,1,0.725502939798371,3,10,1,2.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,2.0,,97.0,1
SBT006_1870,4,0,2,2,3,1,4,3,1,1,5,1.24695817777845,1,4,1,3.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,1.0,0
SBT006_1871,2,1,1,1,5,2,5,3,2,4,1,0.725502939798371,1,4,1,97.0,5.0,5.0,4.0,4.0,4.0,3.0,,1.0,,,1
SBT006_1872,2,0,3,1,5,3,4,3,1,1,6,0.99756654222276,4,13,1,4.0,97.0,5.0,3.0,5.0,4.0,3.0,2.0,1.0,5.0,,0
SBT006_1873,3,0,1,1,5,4,4,4,3,1,4,1.49634981333414,2,7,1,4.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,,0
SBT006_1874,1,1,1,1,5,5,5,4,2,4,1,0.725502939798371,4,13,1,2.0,3.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,,1.0,1
SBT006_1875,2,0,2,1,3,1,4,7,1,1,5,1.24695817777845,1,4,1,5.0,4.0,5.0,4.0,4.0,97.0,5.0,5.0,3.0,3.0,,0
SBT006_1876,3,0,3,2,3,4,5,5,1,1,6,0.99756654222276,1,4,1,3.0,5.0,4.0,99.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,0
SBT006_1877,2,1,3,1,5,1,98,3,2,3,3,0.74817490666707,3,10,1,5.0,5.0,5.0,5.0,4.0,5.0,4.0,97.0,1.0,7.0,,1
SBT006_1878,4,0,3,1,2,2,5,4,1,1,6,0.99756654222276,2,7,1,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,1.0,,0
SBT006_1879,1,0,2,2,4,5,4,4,2,2,5,1.24695817777845,2,7,1,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,,2.0,0
SBT006_1880,3,1,2,1,5,2,5,4,1,3,2,0.816190807273167,3,10,1,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,97.0,6.0,,1
SBT006_1881,2,1,3,2,4,4,5,6,3,3,3,0.74817490666707,3,10,1,5.0,5.0,5.0,5.0,5.0,97.0,4.0,4.0,3.0,5.0,,1
SBT006_1882,3,0,2,1,2,4,4,6,3,2,5,1.24695817777845,2,7,1,4.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,,0
SBT006_1883,3,0,2,1,5,3,4,5,2,2,5,1.24695817777845,4,13,1,1.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0,,1.0,0
SBT006_1884,1,1,2,1,5,3,3,2,2,4,2,0.816190807273167,2,7,1,2.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,2.0,,6.0,1
SBT006_1885,1,0,1,1,4,1,4,2,1,1,4,1.49634981333414,1,4,1,4.0,4.0,3.0,97.0,2.0,4.0,3.0,3.0,0.0,4.0,,0
SBT006_1886,3,1,2,2,4,1,4,5,2,4,2,0.816190807273167,2,7,1,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,6.0,,1
SBT006_1887,2,1,2,1,5,2,1,3,1,4,2,0.816190807273167,3,10,1,2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,,3.0,1
SBT006_1888,1,0,2,1,1,2,5,6,0,2,5,1.24695817777845,1,4,1,1.0,4.0,97.0,5.0,3.0,2.0,4.0,5.0,3.0,,2.0,0
SBT006_1889,1,1,1,1,5,3,2,5,2,4,1,0.725502939798371,1,4,1,5.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,7.0,,1
